,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4823,2P8ouohmPsU,18.10.03,Jeunes et déjà très riches - Ça commence aujourd'hui,Ça commence aujourd'hui,24,2018-03-09T14:30:00.000Z,"youtube""|""ça commence aujourd'hui""|""faustine bollaert""|""france 2""|""france télévisions""|""témoignage""|""destin""|""émission de télévision""|""réservoir prod""|""toute une histoire""|""c'est mon choix""|""ça se discute""|""dispute""|""émotion""|""clash""|""confessions intimes""|""tellement vrai""|""jeune""|""riche""|""argent""|""youtubeur""|""david lafarge pokémon""|""davidlafargepokémon""|""référencement""|""billy""|""années 80""|""chanteur""|""one hit wonder""|""les forbans""|""stars 80""|""entreprise""|""auto entrepreneur""|""start up""|""succès""|""pokémon""|""disney",8614,94,6,15,https://i.ytimg.com/vi/2P8ouohmPsU/default.jpg,False,False,False
4824,mrhR3sPjIbg,18.10.03,LE MODE 20VS 20 EST ÉNORME ! FORTNITE BATTLE ROYALE,TonyFPS,20,2018-03-10T01:01:40.000Z,"Rainbow Six Siege""|""Tom Clancy's""|""FPS""|""Battlefield""|""Star Wars""|""LIVE""|""Jeux""|""Tir""|""Direct""|""TonyFPS""|""Diamant""|""Gameplay""|""Fortnite",39779,1825,55,8,https://i.ytimg.com/vi/mrhR3sPjIbg/default.jpg,False,False,False
4825,JYF13_kjMPw,18.10.03,[ ENQUETE PARANORMALE ] SAISON 2 - EPISODE 7 : L'ENFER,Ghost'N'us Paranormal,24,2018-03-09T18:51:55.000Z,"enquete""|""ghost""|""hunter""|""chasse""|""chasseur""|""chasseuse""|""fantome""|""mavachou""|""paranormale""|""esprit""|""frisson""|""peur""|""film""|""horreur""|""k2""|""pod""|""manifestations""|""preuve""|""fake""|""real""|""reel""|""groupe""|""enqueuteurs""|""entite""|""ame""|""mort""|""vie""|""apres""|""pve""|""image""|""apparition""|""son""|""voix""|""transcomunication""|""medium""|""urbex""|""abandonne""|""chateau""|""hante""|""lieu""|""parc""|""usine""|""base""|""militaire""|""materiel""|""fonctionnement""|""emf""|""taux""|""spirit""|""spiritbox",4833,393,31,115,https://i.ytimg.com/vi/JYF13_kjMPw/default.jpg,False,False,False
4826,bT8TT44nBr0,18.10.03,Soolking - Like me [Clip Officiel],Soolking Fans,10,2018-03-09T18:40:52.000Z,"soolking""|""soolking ft yl""|""soolking guérilla""|""soolking milano""|""soolking ft alonzo""|""soolking ft sofiane""|""soolking ft naps",39283,1563,51,51,https://i.ytimg.com/vi/bT8TT44nBr0/default.jpg,False,False,False
4827,n4MQ4LxrDNY,18.10.03,Je donne un cours de sirène !,Claire la Sirène,24,2018-03-09T17:27:25.000Z,"mermaiding""|""mermaid""|""sirene""|""sirenes""|""petite sirene""|""cours de sirene""|""piscine""|""aquatique""|""devenir une sirene""|""sirenetta""|""sirena""|""queues de sirènes""|""costume de sirène""|""mermaid class""|""mermaid school""|""poissons""|""petits poissons""|""french mermaid""|""france""|""sirene française""|""Meerjungfrauenklasse""|""Meerjungfrau""|""enfants""|""kids""|""little mermaid",11125,714,5,195,https://i.ytimg.com/vi/n4MQ4LxrDNY/default.jpg,False,False,False
4828,T20bZ45FGNU,18.10.03,أجيو دوزو معايا نهاري ❤ صوتي مباشرة إتصال من أمي الحبيبة ، فطيرة في الفرن بحشوة جديدة روووعة ...,Malak World - عالم ملاك,26,2018-03-09T08:00:06.000Z,"وصفات رائعة""|""وصفات سهلة""|""وصفة سريعة""|""وصفة""|""وجبة لذيذة""|""عالم ملاك""|""روتيني اليومي""|""جولة""|""أجيو دوزو معايا نهاري""|""صوتي مباشرة""|""إتصال من أمي الحبيبة""|""فطيرة في الفرن بحشوة جديدة روووعة""|""يوم كامل معي""|""روتين يوم السبت""|""فطيرة عائلية""|""تنظيم البيت""|""vlog""|""عيد المرأة""|""ikram bellanova""|""2018""|""malak world""|""3alam malak""|""routine""|""يوم من حياتي من الصباح حتى الليل♡""|""فطائر تركية""|""oum yasser""|""oum walid""|""روتيني الصباحي""|""يوتوبوز مغربية""|""تنظيف""|""سعد المجرد""|""ghazali""|""saad lamjarred",71089,5578,167,1213,https://i.ytimg.com/vi/T20bZ45FGNU/default.jpg,False,False,False
4829,2_BhgWX8o08,18.10.03,Moubarak - Mec De La Rue #MDLR  // Clip Officiel // 2018,MoubarakJA,10,2018-03-08T11:22:11.000Z,"moubrak mec de la rue""|""moubarak dis moi pourquoi""|""moubarak""|""moubarak jul""|""jul moubarak""|""moubarak dp",144850,5344,243,356,https://i.ytimg.com/vi/2_BhgWX8o08/default.jpg,False,False,False
4830,NG97ADKy0uQ,18.10.03,MINI GÂTEAUX LICORNE🦄⎪Fimo,Madame Patachou,24,2018-03-09T16:30:00.000Z,"madame patachou""|""miniature Fimo""|""pâte polymère""|""polymer clay",12434,919,15,208,https://i.ytimg.com/vi/NG97ADKy0uQ/default.jpg,False,False,False
4831,sm0i6Ksypvk,18.10.03,Fanfiction de Fairy tail - La cantatrice épisode 6,Lira Ora,22,2018-03-09T20:09:10.000Z,[none],2301,225,2,132,https://i.ytimg.com/vi/sm0i6Ksypvk/default.jpg,False,False,False
4832,9SaxUV1KHAc,18.10.03,VUE D'EN HAUT : BASIQUE (parodie Orelsan),Le Meufisme,23,2018-03-07T17:01:53.000Z,"youtubeuse""|""drôle""|""meuf""|""basique""|""metoo""|""clip""|""girlpower""|""timesup""|""meufisme""|""mashup""|""rappeuse""|""humour""|""feminism""|""féministe",261726,22071,1854,1910,https://i.ytimg.com/vi/9SaxUV1KHAc/default.jpg,False,False,False
4833,oigoehRD-VE,18.10.03,LE FOSSOYEUR DE FILMS #34 - Une histoire d'amour suédoise,Le Fossoyeur de Films,1,2018-03-08T16:04:04.000Z,"fossoyeur""|""film""|""cinéma""|""critique""|""histoire""|""amour""|""suédois""|""chronique""|""analyse""|""avis""|""roy andersson""|""bergman""|""comédie""|""humour""|""linklater""|""temps",114596,7853,58,459,https://i.ytimg.com/vi/oigoehRD-VE/default.jpg,False,False,False
4834,Rfp3Q8AESbs,18.10.03,Aşk ve Mavi 56. Bölüm,atv,24,2018-03-09T21:30:00.000Z,"burcu kıratlı""|""aşk ve mavi atv""|""Aşk ve Mavi""|""ışıl yücesoy""|""emrah""|""ask ve mavi""|""turkey""|""dizi""|""atv aşk ve mavi""|""Liebe und blau""|""atv""|""türkiye""|""birgül ulusoy""|""Aşk ve Mavi hd izle""|""yayın""|""birgül""|""Love and Hate""|""Aşk ve Mavi dizisi izle""|""mavi""|""tv""|""program""|""sevda""|""Aşk ve Mavi dizisi""|""love and hate""|""aşk ve mavi hasibe""|""aşk ve mavi 56""|""56. bölüm""|""العشق ومافي""|""kenan bal",60995,777,18,51,https://i.ytimg.com/vi/Rfp3Q8AESbs/default.jpg,False,False,False
4835,6ft3_DOajNY,18.10.03,Madame Monsieur - Mercy (Clip officiel),Madame Monsieur,10,2018-03-09T14:00:00.000Z,"madame monsieur""|""mercy""|""low wood""|""medeline""|""la sucrerie""|""eurovision""|""eurovision song contest""|""eurovision portugal""|""lisbonne 2018""|""All Aboard""|""eurovison 2018""|""eurovision france""|""madame mercy""|""monsieur mercy""|""madame monsieur mercy",47591,2341,1277,1016,https://i.ytimg.com/vi/6ft3_DOajNY/default.jpg,False,False,False
4836,xv8Iu9PdADI,18.10.03,"Sa défense mise à mal, Tariq Ramadan change d'avocat",Dernières Nouvelles 24/7,22,2018-03-07T15:36:26.000Z,"Dernières Nouvelles 24/7""|""Sa défense mise à mal""|""Tariq Ramadan change d'avocat""|""yt:cc=on",10366,59,23,74,https://i.ytimg.com/vi/xv8Iu9PdADI/default.jpg,False,False,False
4837,rOgO8XxQTfw,18.10.03,ISOLATION DE L'ATELIER #1,Olivier Verdier,26,2018-03-09T06:50:41.000Z,"olivier""|""verdier""|""bricolage""|""diy""|""ebenisterie""|""menuiserie""|""travail""|""bois""|""isolation""|""isolation écologique""|""ouate de cellulose""|""OSB""|""frein vapeur",7037,673,7,78,https://i.ytimg.com/vi/rOgO8XxQTfw/default.jpg,False,False,False
4838,mHviO8UrVek,18.10.03,JEANNETTE  KABILA MUTAKALISE A JOBURG,diaspora joburg,22,2018-03-09T20:25:43.000Z,[none],9981,123,12,32,https://i.ytimg.com/vi/mHviO8UrVek/default.jpg,False,False,False
4839,9Jf0mPZlHT4,18.10.03,Golden State Warriors vs San Antonio Spurs Full Game Highlights / March 8 / 2017-18 NBA Season,MLG Highlights,17,2018-03-09T06:08:35.000Z,"mlg highlights""|""mlg""|""basketball""|""highlights""|""sports""|""plays""|""nba""|""nba highlights""|""game highlights""|""golden state warriors""|""san antonio spurs""|""spurs""|""warriors""|""gsw""|""golden state vs san antonio""|""spurs vs warriors""|""warriors vs spurs""|""gs warriors""|""gs warriors vs spurs full game highlights""|""spurs vs gs warriors full game highlights""|""golden state warriors vs san antonio spurs highlights""|""golden state warriors vs san antonio spurs full game highlights",1969561,9050,635,2056,https://i.ytimg.com/vi/9Jf0mPZlHT4/default.jpg,False,False,False
4840,OK6bHitmvY0,18.10.03,Elle croise un chien devant l’hôpital et ne peut retenir ses larmes quand elle découvre la vérité...,Animaux 360,15,2018-03-09T17:17:30.000Z,"Animaux 360""|""#youtube""|""#news",3359,92,3,4,https://i.ytimg.com/vi/OK6bHitmvY0/default.jpg,False,False,False
4841,70tXH9w6PU4,18.10.03,Grand Entretien février 2018 partie 2,Cercle Aristote,25,2018-03-09T20:14:05.000Z,"Cercle""|""Aristote""|""Perspectives""|""Libres""|""Orban""|""Soros""|""Syrie""|""Assad""|""Soral""|""Asselineau""|""Le Pen""|""Philippot""|""Rougeyron""|""Union européenne",3329,168,28,0,https://i.ytimg.com/vi/70tXH9w6PU4/default.jpg,True,False,False
4842,Uo8fyRfcglg,18.10.03,PECHE A L'AIMANT : UNE RIVIERE PLEINE DE SURPRISES - MAGNET FISHING,ChrisDetek 34,24,2018-03-09T15:56:55.000Z,"chrisdetek34""|""argent""|""riviere""|""rivieres""|""garrett""|""at""|""pro""|""decouverte""|""chateau""|""chateaux""|""detecteur""|""videos""|""video""|""youtube""|""detecteurs""|""detection""|""trésor""|""comment""|""trouver""|""how""|""to""|""find""|""or""|""gold""|""detecting""|""metal""|""metaux""|""recherche""|""rechercher""|""xp""|""deus""|""sortie""|""tresor""|""treasure""|""coin""|""monnaie""|""chercher""|""cherché""|""chercheur""|""peche""|""pecheur""|""pecheurs""|""aimant""|""aimants""|""magnet""|""fishing""|""magnetique""|""strong""|""fer""|""trouvé""|""found""|""ruisseau""|""ruisseaux""|""2018""|""PECHE AIMANT RIVIERE PLEINE SURPRISES MAGNET FISHING""|""finds""|""trip""|""fish""|""iron",2840,104,9,26,https://i.ytimg.com/vi/Uo8fyRfcglg/default.jpg,False,False,False
4843,yqJPavtUKFs,18.10.03,Dan has an accident,The Slow Mo Guys,22,2018-03-09T17:00:09.000Z,"Super Slow Show""|""Slow Motion""|""4K""|""Explosion""|""Slo Mo Guys""|""Tony Hawk""|""Kevin Durant""|""Gav & Dan",717712,36230,333,3305,https://i.ytimg.com/vi/yqJPavtUKFs/default.jpg,False,False,False
4844,wnuCQV77ajI,18.10.03,VOS EXPLOITS NOUS ONT RENDU DINGUES #LDA6,Footstyle TV,17,2018-03-09T17:00:06.000Z,"footstyle""|""foot""|""but""|""en""|""direct""|""football""|""freestyle""|""défi""|""challenge""|""gautier""|""fayolle""|""samy""|""chamouma""|""gaetan""|""czaja""|""clem""|""keym""|""mathieu""|""perron""|""jordan""|""meunier""|""badi""|""2017""|""2018""|""trickshot""|""lda""|""ligue""|""abonné""|""exploit""|""goal""|""sixtine""|""araignée""|""frappe""|""dribbles""|""précision""|""crossbar",11988,1040,11,82,https://i.ytimg.com/vi/wnuCQV77ajI/default.jpg,False,False,False
4845,RM8VBA3dIoY,18.10.03,Voyage dans l’infiniment GRAND - aussi loin qu'il est possible d'aller,Balade Mentale,27,2018-03-09T16:04:36.000Z,"baladementale""|""distance""|""univers""|""astronomie""|""hubble ultra deep""|""étoile les plus proche""|""voyager 1""|""immensité du cosmos""|""infiniment grand""|""taille de l'univers""|""super cluster""|""galaxie""|""distance entre les étoiles""|""science""|""voyage dans l'espace""|""l'espace""|""proxima""|""univers observable""|""année lumière""|""ama local""|""super ama""|""how far away is it""|""vide entre étoile""|""ciel""|""infiniment loin""|""loin comment""|""distances qui nous séparent""|""taille système solaire""|""astrophysique",20652,3482,9,310,https://i.ytimg.com/vi/RM8VBA3dIoY/default.jpg,False,False,False
4846,4wDOzE7IHvc,18.10.03,Véronique la goulue - Catherine et Liliane - CANAL+,Catherine et Liliane,24,2018-03-09T10:08:12.000Z,"Catherine""|""et""|""Liliane;""|""Alex""|""Lutz;""|""Bruno""|""Sanchez;""|""CANAL+;",10365,208,3,6,https://i.ytimg.com/vi/4wDOzE7IHvc/default.jpg,False,False,False
4847,fsg7YKio3oY,18.10.03,Dafa Diott: Youssou Ndour a humilié sa 1ère femme Mamy Camara avant de le l'abandonner comme une...,DIRECT INFOS,22,2018-03-05T23:46:25.000Z,[none],43330,288,122,105,https://i.ytimg.com/vi/fsg7YKio3oY/default.jpg,False,False,False
4848,2JuoxQE6V3M,18.10.03,"Dj Weedim ft. 2CheeseMilkShake, Julius & 21Souyard - Bords de Marne",DJ Weedim,10,2018-03-09T16:52:34.000Z,"Dj""|""Weedim""|""French""|""Bakery""|""Breadrean""|""Boulangerie""|""Francaise""|""le perreux sur marne""|""nogent""|""neuilly plaisance""|""neuilly sur marne""|""jointville""|""patapouf gang""|""ptpfg films""|""julius on the wave""|""2cheesemilkshake""|""2cheese""|""2 cheese""|""neuilly plaisir",20543,2034,48,143,https://i.ytimg.com/vi/2JuoxQE6V3M/default.jpg,False,False,False
4849,eRYaDadLnTQ,18.10.03,Talk Show : Thauvin même pas sur la feuille à Toulouse ?,lephoceen,17,2018-03-09T18:43:58.000Z,[none],3878,87,2,17,https://i.ytimg.com/vi/eRYaDadLnTQ/default.jpg,False,False,False
4850,WQmglKDYqHY,18.10.03,Actu Expliquée 08 Mars :  Tshibala et ses 800 conseillers et son Directeur de cabinet a démissionné,TSHANGU TV1,25,2018-03-08T23:47:37.000Z,"Tele Tshangu""|""RD Congo""|""Kinshasa""|""Fabien Kusuanika""|""Diaspora congolaise""|""Katumbi""|""Kabila""|""Tshisekedi",37125,327,52,146,https://i.ytimg.com/vi/WQmglKDYqHY/default.jpg,False,False,False
4851,Ej-2w-k9ITw,18.10.03,Maitre Gims feat. Vianney - La Même,Rap FM,22,2018-03-08T16:59:30.000Z,[none],40757,1102,71,94,https://i.ytimg.com/vi/Ej-2w-k9ITw/default.jpg,False,False,False
4852,FrvozjAaw9I,18.10.03,PV Nova - Juice [Chromeo cover],pvnova,24,2018-03-09T16:18:53.000Z,"PV Nova""|""Entertainment""|""chromeo""|""juice""|""cover""|""reprise""|""nouveau""|""2018""|""11 days""|""studio""|""home studio""|""guitare""|""gibson""|""les paul""|""custom""|""basse""|""marceau guitars""|""piano""|""yamaha""|""U1 silent""|""native instruments""|""komplete""|""kontrole""|""batterie""|""protools""|""sony alpha 7""|""funk""|""pop""|""rock""|""electro",34823,3100,18,193,https://i.ytimg.com/vi/FrvozjAaw9I/default.jpg,False,False,False
4853,Gj2_zwC_WgU,18.10.03,Mila Baby Chou x Le Petit Marseillais - #SourireVousRendBelle,Le Petit Marseillais,26,2018-02-12T11:34:42.000Z,"le petit marseillais""|""mila baby chou""|""soins visage""|""#sourirevousrendbelle",25020,1980,18,72,https://i.ytimg.com/vi/Gj2_zwC_WgU/default.jpg,False,False,False
4854,JLGIkQd-A4s,18.10.03,COMMENT ENDORMIR SON AGRESSEUR | SELF DEFENSE JJB LUTA LIVRE,GREGGOT TV,17,2018-03-09T17:53:02.000Z,"self defense""|""penchak silat""|""krav maga""|""franck ropers""|""silat""|""combat""|""self défense""|""comment se défendre""|""krav-maga""|""arts martiaux""|""techniques""|""penchak-silat""|""corps à corps""|""combat sport""|""boxe de rue""|""self-defense (martial art category)""|""bagarre de rue""|""self-défense""|""comment se defendre dans la rue""|""luta livre""|""JJB""|""BJJ""|""pank""|""greggot""|""greg gothelf""|""christophe""|""fushan kwoon""|""agression""|""auto defense""|""savoir se défendre""|""apprendre à se défendre""|""comment se battre dans la rue",2432,132,6,23,https://i.ytimg.com/vi/JLGIkQd-A4s/default.jpg,False,False,False
4855,RGBaedtAIJM,18.10.03,ORLM-287 : 4 mois avec l’iPhone X,onrefaitlemac,28,2018-03-09T11:44:06.000Z,"On Refait Le Mac""|""ORLM""|""#ORLM""|""Olivier Frigara""|""Cedric Ingrand""|""Rodrigo Sepulveda Schulz""|""Mister X""|""Apple""|""Ipod""|""Iphone""|""Ipad""|""iTunes""|""Mac""|""OSX""|""iOS""|""@truemisterX""|""@olivierfrigara""|""@cedric""|""@rodrigo""|""@onrefaitlemac""|""iphone x""|""galaxy s9""|""test""|""review",4541,126,17,35,https://i.ytimg.com/vi/RGBaedtAIJM/default.jpg,False,False,False
4856,ki2EgHNU62U,18.10.03,VERY BAD DADS 2 Bande Annonce VF (2018),AuCiné,1,2018-03-09T14:46:37.000Z,"VERY BAD DADS 2""|""bande annonce""|""vf""|""2018""|""VERY BAD DADS 2 Bande Annonce VF""|""VERY BAD DADS 2 Bande Annonce",5884,56,4,1,https://i.ytimg.com/vi/ki2EgHNU62U/default.jpg,False,False,False
4857,2XSnkGTuPgw,18.10.03,Rockstar (Post Malone Cover) - Waxx & Pomme,Waxx,10,2018-03-07T14:55:05.000Z,"rockstar""|""rockstar cover""|""waxx""|""waxx pomme""|""pomme""|""rock""|""rock rap""|""rock hip hop""|""guitar rock""|""guitar rap""|""guitar rock hip hop""|""post malone cover""|""post malone""|""rap cover""|""waxx cover""|""pomme cover""|""postmalone feat""|""postmalone ft",144005,15199,149,608,https://i.ytimg.com/vi/2XSnkGTuPgw/default.jpg,False,False,False
4858,wGy5ssqI2JM,18.10.03,L'Algerino - Va Bene (Audio Officiel) 2018,TV IMAD,22,2018-03-09T13:51:31.000Z,[none],7304,211,2,19,https://i.ytimg.com/vi/wGy5ssqI2JM/default.jpg,False,False,False
4859,JeISxWgBJho,18.10.03,⚡Vendredi Machi Adi 21 | #VMA 21 | جمعة ماشي عادي ⚡,برامج ++ Baramidj,22,2018-03-09T23:55:29.000Z,"echorouk tv""|""algérie""|""algerie""|""الشروق""|""النهار""|""بث مباشر""|""Algérie""|""EchoroukTV""|""Télévision""|""Inédit""|""الجزائر""|""الجزائرية""|""Compétition""|""دارنا شو الموسم 2""|""Darna Show Saison 2""|""⚡Vendredi Machi Adi 21 | #VMA 21 | جمعة ماشي عادي ⚡""|""sofiane dani""|""adoula""|""vma21",51799,717,124,87,https://i.ytimg.com/vi/JeISxWgBJho/default.jpg,False,False,False
4860,I-hpXp6Au4w,18.10.03,SACHALARA FAIT CROIRE A SON EX QU'IL L'AIME ENCORE [LYRICS PRANK],Gu'Live,24,2018-03-09T17:39:50.000Z,"Gu'live""|""gu live""|""gu-live""|""gulive""|""gulli""|""total delire gulli""|""sacha lara""|""sacahlara officiel""|""prank son ex""|""sacha prank son ex",4139,413,8,45,https://i.ytimg.com/vi/I-hpXp6Au4w/default.jpg,False,False,False
4861,5dpEr_T-fVE,18.10.03,Interview : Jean-Philippe Imparato - Directeur Général Peugeot,PlaneteGT TV,2,2018-03-09T18:25:02.000Z,"peugeot 508""|""geneve 2018""|""gims 2018""|""interview""|""jean philippe imparato""|""peugeot""|""peugeot 2018""|""nouvelle peugeot 508""|""peugeot ceo""|""interview peugeot""|""peugeot 308""|""peugeot 208""|""peugeot 2008""|""peugeot 3008""|""peugeot 5008""|""automobile",4864,697,12,176,https://i.ytimg.com/vi/5dpEr_T-fVE/default.jpg,False,False,False
4862,ZklOoNdafhQ,18.10.03,عشاق الدجاج أين أنتم 😜؟ مساء معي مع وجبة عشاء لذيذة جدا جدا / اقضو معي هذا المساء,Ikram Bellanova,26,2018-03-08T20:35:22.000Z,"دجاج على الطريقة المغربية""|""روتين مسائي""|""وجبة عشاء سريعة""|""لذيذة جدا",272673,17273,486,3964,https://i.ytimg.com/vi/ZklOoNdafhQ/default.jpg,False,False,False
4863,rL3y-7Fzmyw,18.10.03,مرحلۀ ۲ بهترین - فصل سیزدهم ستاره افغان - قسمت ۳۲ / Top 2 - Afghan Star S13 - Episode 32,AfghanstarToloTV,24,2018-03-09T18:02:34.000Z,"Afghanstar""|""Afghan""|""Star""|""Afghanistan""|""Tolo""|""TV""|""audition""|""ستاره""|""افغان""|""افغانستان""|""تلویزیون""|""طلوع""|""آزمایش""|""ابتدائی""|""فصل سیزدهم ستاره افغان""|""Afghan Star Season 13""|""Shahla Zaland""|""Qais Ulfat""|""Qais Olfat""|""Obaid Joyenda""|""Saida Gul Maina""|""شهلا ځلاند""|""شهلا زلاند""|""قیس الفت""|""عبید جوینده""|""سیدا گل مینا",98695,1265,102,1107,https://i.ytimg.com/vi/rL3y-7Fzmyw/default.jpg,False,False,False
4864,PSUHEW6HOG0,18.10.03,ESSAYEZ DE NE PAS RIRE ! COMPILATION VINE / INSTAGRAM #21 (Février  2018),Vic V&F,24,2018-03-09T17:00:02.000Z,"vine""|""instagram""|""compilation""|""essayer de ne pas rire""|""vic vin&fun""|""vic vine &fun""|""drole""|""mdr""|""musique""|""humour",11027,208,35,21,https://i.ytimg.com/vi/PSUHEW6HOG0/default.jpg,False,False,False
4865,OUcbpKXCY9U,18.10.03,Laeticia Hallyday dispose d’une arme redoutable f.a.c.e à Laura et David,Nouvelles 24h,25,2018-03-09T08:40:12.000Z,[none],9234,40,27,76,https://i.ytimg.com/vi/OUcbpKXCY9U/default.jpg,False,False,False
4866,P_If9xMyl10,18.10.03,The Voice 2018 - Stephanie Skipper Blind Audition: Piece By Piece (Sneak Peek),The Voice,24,2018-03-09T14:00:01.000Z,"nbc the voice""|""watch the voice video""|""stephanie skipper blind auditi""|""stephanie skipper piece by pie""|""kelly clarkson piece by piece""|""kelly clarkson coach""|""alicia keys coach""|""adam levine coach""|""blake shelton coach""|""piece by piece music video""|""the voice season 14""|""the voice""|""the voice nbc""|""the voice new season""|""The Voice 2018""|""The Voice USA""|""The Voice Season 14""|""The voice winners""|""adam levine""|""Alicia Keys""|""Kelly Clarkson""|""blake shelton""|""carson daly",862728,14159,270,936,https://i.ytimg.com/vi/P_If9xMyl10/default.jpg,False,False,False
